Submission ID,Respondent ID,Submitted at,idEmpresa,idUsuario,Qual é a sua função na empresa?,Qual o volume de pedidos mensal da sua empresa?,Como a sua empresa realiza vendas atualmente??,Importância - Minimizar o tempo necessário para registrar uma despesa fixa,Satistação - Minimizar o tempo necessário para registrar uma despesa fixa,Importância - Minimizar a incerteza sobre os valores a pagar nos próximos períodos,Satisfação - Minimizar a incerteza sobre os valores a pagar nos próximos períodos,Importância - Minimizar dúvidas sobre a origem e categoria de cada pagamento,Satisfação - Minimizar dúvidas sobre a origem e categoria de cada pagamento,Importância - Minimizar tarefas manuais ao registrar contas a pagar,Satisfação - Minimizar tarefas manuais ao registrar contas a pagar,Importância - Minimizar erros nas previsões de recebimento futuro,Satisfação - Minimizar erros nas previsões de recebimento futuro,Importância - Minimizar o risco de não registrar vendas com recebimento futuro,Satisfação - Minimizar o risco de não registrar vendas com recebimento futuro,Importância - Minimizar dificuldade para identificar recebíveis por canal ou cliente,Satisfação - Minimizar dificuldade para identificar recebíveis por canal ou cliente,Importância - Evitar estornos inesperados ou inadimplência não prevista,Satisfação - Evitar estornos inesperados ou inadimplência não prevista,Importância - Minimizar o tempo necessário para consolidar vendas de múltiplos canais,Satisfação - Minimizar o tempo necessário para consolidar vendas de múltiplos canais,Importância - Minimizar tarefas manuais ao registrar contas a receber,Satisfação - Minimizar tarefas manuais ao registrar contas a receber,Importância - Minimizar o número de contas não visualizadas antes do vencimento,Satisfação - Minimizar o número de contas não visualizadas antes do vencimento,Importância - Minimizar incertezas sobre o que pagar ou receber,Satisfação - Minimizar incertezas sobre o que pagar ou receber,Importância - Evitar variações negativas no fluxo de caixa por contas recebidas ou pagas,Satisfação - Evitar variações negativas no fluxo de caixa por contas recebidas ou pagas,Importância - Minimizar inadimplência nas contas a receber vencidas,Satisfação - Minimizar inadimplência nas contas a receber vencidas,Importância - Evitar multas causadas por atrasos em pagamentos previstos,Satisfação - Evitar multas causadas por atrasos em pagamentos previstos,Importância - Minimizar o número de pagamentos realizados após o vencimento,Satisfação - Minimizar o número de pagamentos realizados após o vencimento,Importância - Evitar pagamentos registrados mais de uma vez,Satisfação - Evitar pagamentos registrados mais de uma vez,Importância - Minimizar o tempo gasto por pagamento realizado,Satisfação - Minimizar o tempo gasto por pagamento realizado,Importância - Minimizar o esforço para localizar e associar comprovantes a pagamentos,Satisfação - Minimizar o esforço para localizar e associar comprovantes a pagamentos,Importância - Minimizar tarefas manuais ao lidar com pagamentos repetidos,Satisfação - Minimizar tarefas manuais ao lidar com pagamentos repetidos,Importância - Minimizar tempo gasto para dar baixa em recebimento,Satisfação - Minimizar tempo gasto para dar baixa em recebimento,Importância - Minimizar falhas na identificação de origem dos recebimentos,Satisfação - Minimizar falhas na identificação de origem dos recebimentos,Importância - Evitar baixas repetidas ou não realizadas,Satisfação - Evitar baixas repetidas ou não realizadas,Importância - Minimizar esforço para identificar e classificar o recebimento corretamente,Satisfação - Minimizar esforço para identificar e classificar o recebimento corretamente,Importância - Minimizar divergências entre saldo registrado e saldo bancário real,Satisfação - Minimizar divergências entre saldo registrado e saldo bancário real,Importância - Minimizar inconsistências entre extrato bancário e lançamentos internos,Satisfação - Minimizar inconsistências entre extrato bancário e lançamentos internos,Importância - Minimizar omissões ou erros ao lançar transações manualmente,Satisfação - Minimizar omissões ou erros ao lançar transações manualmente,Importância - Minimizar erros nos relatórios financeiros gerados,Satisfação - Minimizar erros nos relatórios financeiros gerados,Importância - Minimizar o tempo necessário para encerrar o período contábil,Satisfação - Minimizar o tempo necessário para encerrar o período contábil,Importância - Minimizar o esforço para gerar relatórios confiáveis,Satisfação - Minimizar o esforço para gerar relatórios confiáveis,Importância - Minimizar impactos de estornos e ajustes não mapeados,Satisfação - Minimizar impactos de estornos e ajustes não mapeados,Importância - Evitar precificações com margem negativa,Satisfação - Evitar precificações com margem negativa,Importância - Minimizar perda de margem ao tornar o preço mais competitivo,Satisfação - Minimizar perda de margem ao tornar o preço mais competitivo,Importância - Minimizar tarefas manuais ao atualizar preços em múltiplos canais,Satisfação - Minimizar tarefas manuais ao atualizar preços em múltiplos canais,Importância - Minimizar incertezas sobre o impacto de taxas e custos variáveis nos preços,Satisfação - Minimizar incertezas sobre o impacto de taxas e custos variáveis nos preços,Importância - Minimizar dúvidas ao definir preços de venda,Satisfação - Minimizar dúvidas ao definir preços de venda,Importância - Evitar cobranças indevidas de taxas em transações financeiras,Satisfação - Evitar cobranças indevidas de taxas em transações financeiras,Importância - Minimizar incertezas sobre o custo fixo mensal e ponto de equilíbrio,Satisfação - Minimizar incertezas sobre o custo fixo mensal e ponto de equilíbrio,Importância - Evitar falhas de liquidez que comprometem pagamentos planejados,Satisfação - Evitar falhas de liquidez que comprometem pagamentos planejados,Importância - Minimizar erros em decisões estratégicas tomadas com base em dados incompletos,Satisfação - Minimizar erros em decisões estratégicas tomadas com base em dados incompletos,Importância - Evitar investimentos em canais com baixa rentabilidade,Satisfação - Evitar investimentos em canais com baixa rentabilidade,Importância - Evitar falta de capital de giro em períodos críticos,Satisfação - Evitar falta de capital de giro em períodos críticos,Importância - Minimizar incertezas sobre capital parado e margem real,Satisfação - Minimizar incertezas sobre capital parado e margem real,Importância - Evitar decisões estratégicas descoladas de sazonalidades históricas,Satisfação - Evitar decisões estratégicas descoladas de sazonalidades históricas,Importância - Evitar perda de competitividade que comprometa a lucratividade,Satisfação - Evitar perda de competitividade que comprometa a lucratividade
VLDWZkM,Brbdge,2025-10-03 12:40:04,14879851918,14781336346,Proprietário(a) / Sócio(a),Entre 200 e 2.000,Ambos os canais (online e offline),10,10,10,10,8,8,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10
VLDWljJ,ODDp6YK,2025-10-03 12:40:42,8226308020,8226308021,Proprietário(a) / Sócio(a),Até 200 pedidos,"Apenas offline (loja física, vendedores, balcão etc.)",10,8,10,8,10,8,10,8,10,5,10,5,10,7,10,5,5,5,10,6,7,8,10,7,8,7,10,4,5,10,5,8,8,6,8,8,7,7,8,8,10,10,8,9,7,8,10,8,10,10,10,9,10,6,10,7,8,6,10,8,10,7,10,1,10,1,6,8,7,8,10,5,10,3,10,5,10,4,10,5,5,5,10,1,10,1,10,1,10,1
RGkq4zp,NppKaMN,2025-10-03 12:41:33,14879834310,14781296930,Responsável Financeiro,Até 200 pedidos,"Apenas offline (loja física, vendedores, balcão etc.)",10,3,10,3,10,1,10,2,10,3,10,6,10,3,10,7,10,5,10,7,10,5,10,6,10,6,10,7,10,7,10,6,10,3,10,3,10,1,10,2,10,2,10,3,10,4,10,3,10,2,10,2,10,2,10,1,10,1,10,1,10,5,10,4,10,5,10,5,10,2,10,5,10,5,10,1,10,1,10,2,10,5,10,3,10,3,10,3,10,5
2E79kbM,vGG7lWg,2025-10-03 12:42:21,14880372032,14782507068,Proprietário(a) / Sócio(a),Entre 2.000  e 20.000,Ambos os canais (online e offline),10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,8,10,8,10,8,8,8,10,8,8,8,10,8,10,8,10,8,10,10,10,8,10,8,10,10,10,9,10,9,10,10,10,9,10,9,10,9,10,9,10,8,10,8,10,8,10,8,10,10,10,10,10,10,10,10,10,10,10,9,10,9,10,9,10,9,10,10,10,7,10,10,10,8,10,10
J9MERZ4,q44x9QG,2025-10-03 12:43:36,14618576337,14618576338,Proprietário(a) / Sócio(a),Entre 200 e 2.000,Ambos os canais (online e offline),7,7,7,7,7,7,7,7,6,6,6,6,6,6,6,6,7,7,10,10,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,10,10,7,7,9,9,7,7,8,8,8,8,7,7,7,7,10,10,10,10,10,10,8,8,8,8,10,10,10,10,8,8,8,8,9,9,10,10,10,10,8,8,9,9,7,7,9,9,9,9,9,9,9,9
aQvpGAW,LZZA8dp,2025-10-03 12:47:31,14383188610,14383188611,Responsável Financeiro,Até 200 pedidos,Ambos os canais (online e offline),8,8,10,9,10,9,10,9,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,8,8,8,8,9,8,9,8,9,8,9,8,10,9,10,9,10,9,10,9,10,5,10,5,10,5,10,3,10,3,10,3,10,3,10,8,10,8,10,8,10,8,10,8,10,9,10,4,10,4,10,4,10,4,10,4,10,4,10,4,10,4
EkMo0o4,5BB6NEd,2025-10-03 12:48:57,12716647762,12716647764,Proprietário(a) / Sócio(a),Entre 200 e 2.000,"Apenas offline (loja física, vendedores, balcão etc.)",10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10
A7yM8gk,A77ok4B,2025-10-03 12:49:16,14879434114,14780447600,Responsável Financeiro,Até 200 pedidos,"Apenas offline (loja física, vendedores, balcão etc.)",10,9,10,6,10,9,10,6,10,6,10,8,10,9,10,8,1,7,8,8,8,8,8,8,2,7,10,8,10,6,10,7,10,8,10,9,10,9,10,8,10,8,10,8,10,8,10,8,8,5,8,5,10,8,10,8,10,9,10,8,10,6,10,6,10,6,1,6,10,6,10,6,10,8,10,5,10,8,10,6,1,6,10,6,10,6,6,6,10,5
eqvgEdE,4goDxX,2025-10-03 12:49:42,167429615,167429616,Proprietário(a) / Sócio(a),Entre 200 e 2.000,Ambos os canais (online e offline),10,10,10,8,10,10,10,10,10,5,10,5,10,5,10,5,10,5,10,5,10,9,10,5,10,5,10,5,10,10,10,10,10,10,10,10,10,7,10,10,10,8,10,7,10,7,10,6,10,6,10,6,10,8,10,7,10,7,10,7,10,7,10,6,10,6,10,6,10,6,10,6,10,5,10,5,10,5,10,5,10,5,10,5,10,5,10,5,10,5
Xxz6Yrd,dWWLr6V,2025-10-03 12:55:12,11168370308,11168370310,Proprietário(a) / Sócio(a),Até 200 pedidos,Ambos os canais (online e offline),10,9,10,8,10,9,10,8,10,8,10,8,10,8,10,8,10,8,10,8,10,8,10,8,10,7,10,8,10,8,10,9,10,7,10,8,10,8,10,8,10,8,10,8,10,7,10,8,10,8,10,8,10,8,10,7,10,8,10,7,10,8,10,8,10,8,10,8,10,7,10,7,10,8,10,7,10,8,10,8,10,8,10,8,10,8,10,8,10,8
0QaqvYQ,kVjMPe,2025-10-03 12:58:00,14879358409,14780280815,Proprietário(a) / Sócio(a),Até 200 pedidos,"Apenas online (e-commerce, redes sociais, marketplaces etc.)",10,7,10,7,10,7,10,7,10,7,10,7,10,7,10,7,10,7,10,7,10,7,10,7,10,7,10,7,10,6,10,7,10,6,10,6,10,7,10,6,10,7,10,6,10,6,10,7,10,6,10,6,10,6,10,6,10,7,10,6,10,6,10,5,10,6,10,6,10,6,10,6,10,6,10,7,10,6,10,6,10,6,10,6,10,7,10,6,10,6
RGkqYQP,aQQbVy9,2025-10-03 12:58:01,14879191046,14779822745,Responsável Financeiro,Entre 2.000  e 20.000,Ambos os canais (online e offline),10,5,10,5,10,5,10,5,10,5,10,5,10,5,10,5,10,5,10,5,10,5,10,5,10,5,10,5,10,5,10,5,10,5,10,5,10,5,10,5,10,5,10,5,10,5,10,5,10,5,10,5,10,5,10,5,10,5,10,1,10,5,10,5,10,5,10,5,10,5,10,5,10,5,10,5,10,5,10,5,10,5,10,5,10,5,10,5,10,5
Xxz6BxP,A77o1xo,2025-10-03 13:03:27,14879604103,14780808979,Proprietário(a) / Sócio(a),Até 200 pedidos,"Apenas online (e-commerce, redes sociais, marketplaces etc.)",10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10
rjv8roN,6XBJ1O,2025-10-03 13:04:01,4314778763,4314778766,Responsável Financeiro,Acima de 20.000,Ambos os canais (online e offline),5,7,8,4,8,3,8,3,8,5,8,3,10,3,8,4,8,6,8,3,9,4,8,7,8,5,8,5,8,5,8,5,8,5,8,5,9,3,8,5,9,3,9,3,9,3,9,3,9,3,9,3,9,3,8,5,8,5,8,5,9,5,8,5,8,5,8,5,8,5,8,5,9,5,9,5,9,5,9,5,9,5,8,5,8,5,8,5,8,5
0QaqjJ0,GxvlBZQ,2025-10-03 13:04:53,14879926560,14781520988,Proprietário(a) / Sócio(a),Entre 200 e 2.000,"Apenas online (e-commerce, redes sociais, marketplaces etc.)",10,5,10,5,10,5,10,5,10,3,10,3,10,3,10,3,10,3,10,3,10,3,10,4,10,3,10,3,10,3,10,3,10,3,10,3,10,3,10,3,10,3,10,3,10,3,10,3,10,3,10,3,10,3,10,3,10,3,10,3,10,3,10,3,10,3,10,3,10,3,10,3,10,3,10,3,10,3,10,3,10,3,10,2,10,2,10,2,10,2
MeMjdGl,b5V4WZE,2025-10-03 13:05:40,14879465080,14780513198,Responsável Financeiro,Até 200 pedidos,"Apenas offline (loja física, vendedores, balcão etc.)",10,8,10,7,10,8,10,7,10,6,10,5,10,7,10,8,10,8,10,7,10,6,10,6,10,6,10,8,10,10,10,8,10,5,10,8,10,6,10,9,10,10,10,6,10,7,10,6,10,6,10,7,10,7,10,5,10,7,10,7,10,6,10,7,10,7,10,7,10,7,10,7,10,7,10,6,10,6,10,7,10,7,10,7,10,7,9,7,9,7
Gx5Oozk,Vk7AAN,2025-10-03 13:08:20,10480211250,10480211251,Proprietário(a) / Sócio(a),Até 200 pedidos,Ambos os canais (online e offline),10,10,10,10,9,9,10,10,10,10,10,10,9,9,9,9,9,9,10,10,9,9,9,9,9,9,9,9,9,9,9,9,8,8,9,9,8,8,8,8,9,9,9,9,9,9,9,9,8,8,8,8,8,8,9,9,9,9,9,9,9,9,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8
2E79OXA,OOpZBp,2025-10-03 13:11:41,14880507096,14782806766,Proprietário(a) / Sócio(a),Até 200 pedidos,Ambos os canais (online e offline),10,8,9,8,8,8,10,10,8,8,9,9,10,10,7,7,8,8,10,10,8,8,8,8,8,8,8,8,10,9,9,9,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,8,8,9,9,8,8,5,5,5,5,5,5,5,5,5,5,8,8,5,5,5,5,5,5,5,5,8,8,5,5,5,5,10,10
68M6W0P,Zj955VV,2025-10-03 13:22:40,14880234722,14782211362,Responsável Financeiro,Até 200 pedidos,"Apenas offline (loja física, vendedores, balcão etc.)",10,8,10,9,10,8,10,9,10,9,10,9,10,9,10,9,10,8,10,8,10,9,10,8,10,8,10,8,10,9,10,9,10,8,10,9,10,9,10,8,10,9,10,9,10,9,10,9,10,9,10,9,10,9,10,8,10,9,10,8,10,8,10,8,10,8,10,8,10,8,10,8,10,8,10,7,10,8,10,7,10,8,10,8,10,8,10,8,10,8
Xxz68a4,a8JygB,2025-10-03 13:23:01,14880716554,14783375549,Proprietário(a) / Sócio(a),Até 200 pedidos,Ambos os canais (online e offline),10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10
VLDW4kv,dWbqWbq,2025-10-03 13:27:28,14880767627,14783503215,Responsável Financeiro,Até 200 pedidos,"Apenas online (e-commerce, redes sociais, marketplaces etc.)",10,9,10,8,10,7,10,9,10,7,10,8,10,9,10,10,10,8,10,9,10,9,10,10,10,9,10,10,10,9,10,10,10,8,10,10,10,9,10,10,10,9,10,10,10,8,10,10,10,9,10,8,10,10,10,10,10,9,10,8,10,10,10,9,10,10,10,9,10,9,10,9,10,9,10,10,10,9,10,9,10,7,10,9,10,8,10,5,10,7
D4MRMWb,EkzbMGl,2025-10-03 13:29:58,14880551010,14782918498,Proprietário(a) / Sócio(a),Entre 200 e 2.000,Ambos os canais (online e offline),10,9,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10
7RM7EqA,68DJ80O,2025-10-03 13:32:03,14880084416,14781895132,Proprietário(a) / Sócio(a),Entre 200 e 2.000,"Apenas online (e-commerce, redes sociais, marketplaces etc.)",8,7,9,5,9,5,10,5,9,5,8,5,10,5,10,5,10,5,10,5,9,5,10,4,9,5,10,5,10,5,10,5,10,6,9,5,10,7,10,5,10,5,10,5,10,5,10,5,10,4,10,4,10,5,10,5,10,5,10,4,10,4,10,3,10,3,10,2,10,4,10,3,9,5,10,5,10,5,10,3,10,4,10,5,10,5,10,5,10,5
jav8zy9,Zj95j7A,2025-10-03 13:32:37,14880583399,14783009595,assistente contábil,Entre 2.000  e 20.000,Ambos os canais (online e offline),10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,5,10,5,10,5,10,5,10,5,10,5,10,5,10,5,10,5,10,5,10,5,10,5,10,5,10,5,10,5,10,5,10,5,10,5,10,5,10,5,10,5,10,5,10,5,10,5,10,5
zxL8bz1,kdbabvr,2025-10-03 13:36:36,14879114439,14779598445,Responsável Financeiro,Até 200 pedidos,"Apenas offline (loja física, vendedores, balcão etc.)",10,8,10,9,5,10,10,10,8,10,8,10,10,1,3,7,1,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,10,10,9,10,7,7,9,9,10,10,7,7,7,7,7,7,10,10,10,10,10,10,10,10,7,7,10,10,7,7,7,7,7,7,7,7,7,7,7,7,7,7,10,7,10,10,10,10,7,7,10,10,10,7,7,7,7,7
b5v1AOe,5BXKXMN,2025-10-03 13:36:39,7657495259,7657495261,Responsável Financeiro,Entre 200 e 2.000,Ambos os canais (online e offline),10,5,10,3,10,8,10,2,10,6,10,5,10,3,10,3,10,5,10,3,10,5,10,4,10,4,10,5,10,5,10,5,10,5,10,5,10,4,10,4,10,4,10,4,10,4,10,4,10,3,10,3,10,4,10,3,10,3,10,3,10,3,10,6,10,5,10,4,10,3,10,4,10,4,10,4,10,4,10,5,10,5,10,5,10,5,10,5,10,5
Xxz6gRg,zxEXj9R,2025-10-03 13:45:29,14879082137,14779497790,Proprietário(a) / Sócio(a),Até 200 pedidos,"Apenas offline (loja física, vendedores, balcão etc.)",10,6,10,7,8,7,10,6,10,6,10,7,10,7,10,7,10,7,10,7,10,7,10,7,10,7,10,7,10,7,10,7,10,6,10,7,10,7,10,7,10,7,10,7,10,7,10,7,10,6,10,6,10,6,10,1,10,6,10,1,10,5,6,6,6,6,6,6,6,6,7,7,10,3,10,5,10,5,10,5,10,5,10,1,10,1,10,1,10,1
PdkZgrQ,PdRjpVb,2025-10-03 13:46:05,14885491955,14783645466,Responsável Financeiro,Até 200 pedidos,Ambos os canais (online e offline),10,3,10,3,10,3,10,3,10,3,10,3,10,3,10,3,5,1,10,3,10,3,10,3,10,3,10,3,10,3,10,3,10,3,10,3,10,3,10,3,10,3,10,3,10,3,10,3,10,3,10,3,10,3,10,3,10,3,10,3,10,3,10,3,10,3,10,3,10,3,10,3,10,3,10,3,10,3,10,3,10,3,10,3,10,3,10,3,10,3
rjv8pWL,Ne2AXW,2025-10-03 13:46:26,14879068699,14779458649,Proprietário(a) / Sócio(a),Até 200 pedidos,Ambos os canais (online e offline),10,8,10,7,10,8,10,6,10,7,10,5,10,6,10,5,10,6,10,7,8,8,10,8,10,7,10,8,10,8,10,8,10,6,10,8,10,5,10,4,10,7,10,7,10,6,10,6,10,8,10,7,10,8,10,9,10,9,10,8,10,8,10,6,10,7,10,6,10,7,10,7,10,6,10,8,10,8,10,8,10,7,10,6,10,7,10,7,10,5
ODkxyog,RGWKdkJ,2025-10-03 13:50:19,14879189933,14779819276,Proprietário(a) / Sócio(a),Entre 200 e 2.000,"Apenas offline (loja física, vendedores, balcão etc.)",10,7,10,6,10,4,10,3,10,4,10,4,10,4,10,1,10,6,10,3,10,3,10,3,10,3,10,3,10,1,10,1,10,1,10,3,10,2,10,3,10,2,10,2,10,2,10,2,10,4,10,3,10,3,10,3,10,3,10,3,10,3,10,5,10,4,10,3,10,3,10,3,10,7,10,4,10,5,10,5,10,5,10,5,10,5,10,5,10,5
dWvJVzo,81ox6do,2025-10-03 13:50:30,14758672472,14758672473,Proprietário(a) / Sócio(a),Entre 200 e 2.000,"Apenas online (e-commerce, redes sociais, marketplaces etc.)",10,3,7,5,9,7,10,7,10,3,10,6,10,6,10,6,10,3,10,3,10,7,10,3,10,4,10,6,10,6,10,6,10,4,10,2,10,1,10,2,10,2,10,2,10,2,10,1,10,2,10,2,10,1,10,1,10,2,10,2,10,2,10,1,10,1,10,1,10,1,10,1,10,1,10,1,10,1,10,1,10,2,10,2,10,1,10,1,10,1
xXv8B89,aQONePW,2025-10-03 13:51:30,14880530630,14782863845,Proprietário(a) / Sócio(a),Até 200 pedidos,Ambos os canais (online e offline),8,8,8,8,7,7,6,6,1,1,1,1,1,1,1,1,1,1,1,1,8,8,8,8,8,8,1,1,9,9,10,10,10,10,10,10,10,10,10,10,5,5,5,5,5,5,5,5,8,8,8,8,8,8,8,8,4,4,6,6,4,4,10,6,10,6,10,6,10,6,10,6,10,6,10,5,10,5,10,5,10,5,10,4,10,5,10,4,10,3
q4v8755,5y0RXZ,2025-10-03 13:57:17,14880078268,14781882918,Proprietário(a) / Sócio(a),Entre 200 e 2.000,Ambos os canais (online e offline),10,9,10,7,10,8,10,10,10,10,1,10,10,10,1,10,8,9,8,10,10,10,10,10,10,4,8,8,10,10,10,10,10,7,10,5,10,5,8,8,10,5,10,5,10,5,10,10,10,7,10,7,10,10,10,5,10,8,10,10,1,8,8,8,8,8,10,5,10,5,10,5,10,7,10,5,8,6,10,5,8,8,10,5,10,5,10,5,10,5
jav8reE,pbexoXq,2025-10-03 14:05:45,14880226804,14782190588,Gerente,Entre 200 e 2.000,Ambos os canais (online e offline),10,4,5,5,10,6,10,5,5,5,2,2,2,2,5,5,5,5,10,6,10,8,10,6,10,9,6,6,10,10,10,10,10,5,5,5,7,6,3,3,10,4,10,4,10,2,10,7,5,5,5,5,5,5,5,5,5,5,5,5,5,5,10,2,10,2,10,1,10,1,10,5,5,5,10,3,5,5,10,4,5,5,5,5,5,5,5,5,5,5
zxL8BjR,D4q27J5,2025-10-03 14:10:04,14879074379,14779474300,Proprietário(a) / Sócio(a),Até 200 pedidos,"Apenas offline (loja física, vendedores, balcão etc.)",10,10,10,9,10,9,10,10,10,9,10,9,10,9,10,9,10,9,10,9,10,9,10,9,10,9,10,9,10,9,10,9,10,9,10,9,10,9,10,9,10,9,10,9,10,9,10,9,10,9,10,9,10,9,10,10,10,10,10,10,10,10,10,9,10,9,10,9,10,9,10,9,10,9,10,9,10,9,10,9,10,9,10,9,10,9,10,9,10,9
Bz0JJJQ,Xx5l0Oj,2025-10-03 14:17:31,710504833,710504834,Proprietário(a) / Sócio(a),Até 200 pedidos,Ambos os canais (online e offline),4,4,5,5,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10
0QaqR69,zxEXYAg,2025-10-03 14:19:23,14879627615,14780859251,Proprietário(a) / Sócio(a),Entre 200 e 2.000,Ambos os canais (online e offline),10,10,8,7,10,7,10,6,10,6,10,8,8,8,10,7,10,3,10,6,10,5,10,5,10,4,4,5,10,5,10,5,10,3,10,5,10,5,10,5,10,5,10,7,10,5,10,5,10,6,10,5,10,5,10,4,10,4,10,4,10,4,10,5,10,5,10,5,10,5,10,5,10,5,10,4,10,4,10,5,10,5,10,5,10,5,10,5,10,5
9qMAj5K,Gxevdxp,2025-10-03 14:21:20,14374314301,14374314303,Proprietário(a) / Sócio(a),Entre 2.000  e 20.000,"Apenas offline (loja física, vendedores, balcão etc.)",10,8,10,9,10,5,10,9,5,8,10,8,10,8,8,8,5,8,5,5,10,8,10,7,10,7,10,8,10,9,5,6,10,8,10,9,10,8,4,6,10,8,10,7,10,7,10,8,10,8,10,7,6,6,10,9,10,9,10,9,10,8,10,8,10,8,5,5,10,8,10,8,10,8,10,8,10,8,10,8,5,5,10,9,10,8,8,6,10,8
eqvgJj0,Me1KbY0,2025-10-03 14:29:43,5723619587,5723619588,Proprietário(a) / Sócio(a),Entre 200 e 2.000,"Apenas online (e-commerce, redes sociais, marketplaces etc.)",8,7,8,8,8,8,10,8,10,2,10,1,10,1,10,1,10,1,8,7,7,7,7,3,9,3,8,3,10,3,10,3,10,3,8,3,10,4,10,4,10,3,10,3,10,3,10,3,10,3,10,3,10,3,10,1,10,1,10,1,10,1,10,1,10,1,10,1,10,1,10,1,10,1,10,1,10,1,10,1,10,1,10,1,10,1,10,1,10,1
D4MRjpZ,gDbj0rO,2025-10-03 14:31:34,12119190525,12119190526,Proprietário(a) / Sócio(a),Até 200 pedidos,"Apenas offline (loja física, vendedores, balcão etc.)",10,8,10,8,10,8,10,9,10,8,10,8,10,8,10,7,10,8,10,8,10,8,10,8,10,7,10,8,10,7,10,8,10,8,10,7,10,7,10,8,10,7,10,7,10,8,10,8,10,7,10,7,10,8,10,7,10,8,10,8,10,6,10,8,10,8,10,7,10,7,10,7,10,7,10,7,10,7,10,7,10,6,10,7,10,6,10,8,10,9
obv8J51,kdbaYvd,2025-10-03 14:37:25,6728818360,6728818363,Proprietário(a) / Sócio(a),Até 200 pedidos,Ambos os canais (online e offline),10,2,10,3,10,3,10,2,10,2,10,3,10,3,10,10,10,5,10,3,10,3,10,3,10,3,10,3,10,3,10,3,10,3,10,3,10,3,10,3,10,3,10,3,10,3,10,3,10,3,10,3,10,3,10,3,10,3,10,3,10,3,10,3,10,3,10,3,10,3,10,3,10,2,10,3,10,3,10,3,10,3,10,3,10,3,10,3,10,3
rjv87KX,zxEXzX8,2025-10-03 14:40:59,14879486236,14780560898,Proprietário(a) / Sócio(a),Acima de 20.000,"Apenas offline (loja física, vendedores, balcão etc.)",8,7,10,8,8,8,7,6,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,10,8,10,8,10,8,10,7,10,5,10,7,10,7,10,4,10,3,10,5,10,5,10,5,10,4,10,5,10,5,10,4,10,5,10,5
